Temp,Logg,Metal,Alpha,File
3500,2.0,-1.5,0.0,MARCS_APOGEE_DR15_t3500_g2.00_z-1.50_en0.00_APOGEE-RAW.txt
3500,2.0,-1.0,0.0,MARCS_APOGEE_DR15_t3500_g2.00_z-1.00_en0.00_APOGEE-RAW.txt
3500,2.0,-0.5,0.0,MARCS_APOGEE_DR15_t3500_g2.00_z-0.50_en0.00_APOGEE-RAW.txt
3500,2.0,0.0,0.0,MARCS_APOGEE_DR15_t3500_g2.00_z0.00_en0.00_APOGEE-RAW.txt
3500,2.0,0.5,0.0,MARCS_APOGEE_DR15_t3500_g2.00_z0.50_en0.00_APOGEE-RAW.txt
3500,2.5,-2.5,0.0,MARCS_APOGEE_DR15_t3500_g2.50_z-2.50_en0.00_APOGEE-RAW.txt
3500,2.5,-2.0,0.0,MARCS_APOGEE_DR15_t3500_g2.50_z-2.00_en0.00_APOGEE-RAW.txt
3500,2.5,-1.5,0.0,MARCS_APOGEE_DR15_t3500_g2.50_z-1.50_en0.00_APOGEE-RAW.txt
3500,2.5,-1.0,0.0,MARCS_APOGEE_DR15_t3500_g2.50_z-1.00_en0.00_APOGEE-RAW.txt
3500,2.5,-0.5,0.0,MARCS_APOGEE_DR15_t3500_g2.50_z-0.50_en0.00_APOGEE-RAW.txt
3500,2.5,0.0,0.0,MARCS_APOGEE_DR15_t3500_g2.50_z0.00_en0.00_APOGEE-RAW.txt
3500,2.5,0.5,0.0,MARCS_APOGEE_DR15_t3500_g2.50_z0.50_en0.00_APOGEE-RAW.txt
3500,3.0,-2.5,0.0,MARCS_APOGEE_DR15_t3500_g3.00_z-2.50_en0.00_APOGEE-RAW.txt
3500,3.0,-2.0,0.0,MARCS_APOGEE_DR15_t3500_g3.00_z-2.00_en0.00_APOGEE-RAW.txt
3500,3.0,-1.5,0.0,MARCS_APOGEE_DR15_t3500_g3.00_z-1.50_en0.00_APOGEE-RAW.txt
3500,3.0,-1.0,0.0,MARCS_APOGEE_DR15_t3500_g3.00_z-1.00_en0.00_APOGEE-RAW.txt
3500,3.0,-0.5,0.0,MARCS_APOGEE_DR15_t3500_g3.00_z-0.50_en0.00_APOGEE-RAW.txt
3500,3.0,0.0,0.0,MARCS_APOGEE_DR15_t3500_g3.00_z0.00_en0.00_APOGEE-RAW.txt
3500,3.0,0.5,0.0,MARCS_APOGEE_DR15_t3500_g3.00_z0.50_en0.00_APOGEE-RAW.txt
3500,3.5,-2.5,0.0,MARCS_APOGEE_DR15_t3500_g3.50_z-2.50_en0.00_APOGEE-RAW.txt
3500,3.5,-2.0,0.0,MARCS_APOGEE_DR15_t3500_g3.50_z-2.00_en0.00_APOGEE-RAW.txt
3500,3.5,-1.5,0.0,MARCS_APOGEE_DR15_t3500_g3.50_z-1.50_en0.00_APOGEE-RAW.txt
3500,3.5,-1.0,0.0,MARCS_APOGEE_DR15_t3500_g3.50_z-1.00_en0.00_APOGEE-RAW.txt
3500,3.5,-0.5,0.0,MARCS_APOGEE_DR15_t3500_g3.50_z-0.50_en0.00_APOGEE-RAW.txt
3500,3.5,0.0,0.0,MARCS_APOGEE_DR15_t3500_g3.50_z0.00_en0.00_APOGEE-RAW.txt
3500,3.5,0.5,0.0,MARCS_APOGEE_DR15_t3500_g3.50_z0.50_en0.00_APOGEE-RAW.txt
3500,4.0,-2.5,0.0,MARCS_APOGEE_DR15_t3500_g4.00_z-2.50_en0.00_APOGEE-RAW.txt
3500,4.0,-2.0,0.0,MARCS_APOGEE_DR15_t3500_g4.00_z-2.00_en0.00_APOGEE-RAW.txt
3500,4.0,-1.5,0.0,MARCS_APOGEE_DR15_t3500_g4.00_z-1.50_en0.00_APOGEE-RAW.txt
3500,4.0,-1.0,0.0,MARCS_APOGEE_DR15_t3500_g4.00_z-1.00_en0.00_APOGEE-RAW.txt
3500,4.0,-0.5,0.0,MARCS_APOGEE_DR15_t3500_g4.00_z-0.50_en0.00_APOGEE-RAW.txt
3500,4.0,0.0,0.0,MARCS_APOGEE_DR15_t3500_g4.00_z0.00_en0.00_APOGEE-RAW.txt
3500,4.0,0.5,0.0,MARCS_APOGEE_DR15_t3500_g4.00_z0.50_en0.00_APOGEE-RAW.txt
3500,4.5,-2.5,0.0,MARCS_APOGEE_DR15_t3500_g4.50_z-2.50_en0.00_APOGEE-RAW.txt
3500,4.5,-2.0,0.0,MARCS_APOGEE_DR15_t3500_g4.50_z-2.00_en0.00_APOGEE-RAW.txt
3500,4.5,-1.5,0.0,MARCS_APOGEE_DR15_t3500_g4.50_z-1.50_en0.00_APOGEE-RAW.txt
3500,4.5,-1.0,0.0,MARCS_APOGEE_DR15_t3500_g4.50_z-1.00_en0.00_APOGEE-RAW.txt
3500,4.5,-0.5,0.0,MARCS_APOGEE_DR15_t3500_g4.50_z-0.50_en0.00_APOGEE-RAW.txt
3500,4.5,0.0,0.0,MARCS_APOGEE_DR15_t3500_g4.50_z0.00_en0.00_APOGEE-RAW.txt
3500,4.5,0.5,0.0,MARCS_APOGEE_DR15_t3500_g4.50_z0.50_en0.00_APOGEE-RAW.txt
3500,5.0,-2.5,0.0,MARCS_APOGEE_DR15_t3500_g5.00_z-2.50_en0.00_APOGEE-RAW.txt
3500,5.0,-2.0,0.0,MARCS_APOGEE_DR15_t3500_g5.00_z-2.00_en0.00_APOGEE-RAW.txt
3500,5.0,-1.5,0.0,MARCS_APOGEE_DR15_t3500_g5.00_z-1.50_en0.00_APOGEE-RAW.txt
3500,5.0,-1.0,0.0,MARCS_APOGEE_DR15_t3500_g5.00_z-1.00_en0.00_APOGEE-RAW.txt
3500,5.0,-0.5,0.0,MARCS_APOGEE_DR15_t3500_g5.00_z-0.50_en0.00_APOGEE-RAW.txt
3500,5.0,0.0,0.0,MARCS_APOGEE_DR15_t3500_g5.00_z0.00_en0.00_APOGEE-RAW.txt
3500,5.0,0.5,0.0,MARCS_APOGEE_DR15_t3500_g5.00_z0.50_en0.00_APOGEE-RAW.txt
3600,-0.5,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g-0.50_z-2.50_en0.00_APOGEE-RAW.txt
3600,-0.5,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g-0.50_z-2.00_en0.00_APOGEE-RAW.txt
3600,-0.5,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g-0.50_z-1.50_en0.00_APOGEE-RAW.txt
3600,-0.5,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g-0.50_z-1.00_en0.00_APOGEE-RAW.txt
3600,-0.5,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g-0.50_z-0.50_en0.00_APOGEE-RAW.txt
3600,-0.5,0.0,0.0,MARCS_APOGEE_DR15_t3600_g-0.50_z0.00_en0.00_APOGEE-RAW.txt
3600,-0.5,0.5,0.0,MARCS_APOGEE_DR15_t3600_g-0.50_z0.50_en0.00_APOGEE-RAW.txt
3600,0.0,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g0.00_z-2.50_en0.00_APOGEE-RAW.txt
3600,0.0,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g0.00_z-2.00_en0.00_APOGEE-RAW.txt
3600,0.0,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g0.00_z-1.50_en0.00_APOGEE-RAW.txt
3600,0.0,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g0.00_z-1.00_en0.00_APOGEE-RAW.txt
3600,0.0,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g0.00_z-0.50_en0.00_APOGEE-RAW.txt
3600,0.0,0.0,0.0,MARCS_APOGEE_DR15_t3600_g0.00_z0.00_en0.00_APOGEE-RAW.txt
3600,0.0,0.5,0.0,MARCS_APOGEE_DR15_t3600_g0.00_z0.50_en0.00_APOGEE-RAW.txt
3600,0.5,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g0.50_z-2.50_en0.00_APOGEE-RAW.txt
3600,0.5,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g0.50_z-2.00_en0.00_APOGEE-RAW.txt
3600,0.5,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g0.50_z-1.50_en0.00_APOGEE-RAW.txt
3600,0.5,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g0.50_z-1.00_en0.00_APOGEE-RAW.txt
3600,0.5,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g0.50_z-0.50_en0.00_APOGEE-RAW.txt
3600,0.5,0.0,0.0,MARCS_APOGEE_DR15_t3600_g0.50_z0.00_en0.00_APOGEE-RAW.txt
3600,0.5,0.5,0.0,MARCS_APOGEE_DR15_t3600_g0.50_z0.50_en0.00_APOGEE-RAW.txt
3600,1.0,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g1.00_z-2.50_en0.00_APOGEE-RAW.txt
3600,1.0,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g1.00_z-2.00_en0.00_APOGEE-RAW.txt
3600,1.0,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g1.00_z-1.50_en0.00_APOGEE-RAW.txt
3600,1.0,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g1.00_z-1.00_en0.00_APOGEE-RAW.txt
3600,1.0,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g1.00_z-0.50_en0.00_APOGEE-RAW.txt
3600,1.0,0.0,0.0,MARCS_APOGEE_DR15_t3600_g1.00_z0.00_en0.00_APOGEE-RAW.txt
3600,1.0,0.5,0.0,MARCS_APOGEE_DR15_t3600_g1.00_z0.50_en0.00_APOGEE-RAW.txt
3600,1.5,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g1.50_z-2.50_en0.00_APOGEE-RAW.txt
3600,1.5,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g1.50_z-2.00_en0.00_APOGEE-RAW.txt
3600,1.5,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g1.50_z-1.50_en0.00_APOGEE-RAW.txt
3600,1.5,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g1.50_z-1.00_en0.00_APOGEE-RAW.txt
3600,1.5,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g1.50_z-0.50_en0.00_APOGEE-RAW.txt
3600,1.5,0.0,0.0,MARCS_APOGEE_DR15_t3600_g1.50_z0.00_en0.00_APOGEE-RAW.txt
3600,1.5,0.5,0.0,MARCS_APOGEE_DR15_t3600_g1.50_z0.50_en0.00_APOGEE-RAW.txt
3600,2.0,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g2.00_z-2.50_en0.00_APOGEE-RAW.txt
3600,2.0,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g2.00_z-2.00_en0.00_APOGEE-RAW.txt
3600,2.0,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g2.00_z-1.50_en0.00_APOGEE-RAW.txt
3600,2.0,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g2.00_z-1.00_en0.00_APOGEE-RAW.txt
3600,2.0,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g2.00_z-0.50_en0.00_APOGEE-RAW.txt
3600,2.0,0.0,0.0,MARCS_APOGEE_DR15_t3600_g2.00_z0.00_en0.00_APOGEE-RAW.txt
3600,2.0,0.5,0.0,MARCS_APOGEE_DR15_t3600_g2.00_z0.50_en0.00_APOGEE-RAW.txt
3600,2.5,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g2.50_z-2.50_en0.00_APOGEE-RAW.txt
3600,2.5,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g2.50_z-2.00_en0.00_APOGEE-RAW.txt
3600,2.5,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g2.50_z-1.50_en0.00_APOGEE-RAW.txt
3600,2.5,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g2.50_z-1.00_en0.00_APOGEE-RAW.txt
3600,2.5,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g2.50_z-0.50_en0.00_APOGEE-RAW.txt
3600,2.5,0.0,0.0,MARCS_APOGEE_DR15_t3600_g2.50_z0.00_en0.00_APOGEE-RAW.txt
3600,2.5,0.5,0.0,MARCS_APOGEE_DR15_t3600_g2.50_z0.50_en0.00_APOGEE-RAW.txt
3600,3.0,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g3.00_z-2.50_en0.00_APOGEE-RAW.txt
3600,3.0,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g3.00_z-2.00_en0.00_APOGEE-RAW.txt
3600,3.0,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g3.00_z-1.50_en0.00_APOGEE-RAW.txt
3600,3.0,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g3.00_z-1.00_en0.00_APOGEE-RAW.txt
3600,3.0,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g3.00_z-0.50_en0.00_APOGEE-RAW.txt
3600,3.0,0.0,0.0,MARCS_APOGEE_DR15_t3600_g3.00_z0.00_en0.00_APOGEE-RAW.txt
3600,3.0,0.5,0.0,MARCS_APOGEE_DR15_t3600_g3.00_z0.50_en0.00_APOGEE-RAW.txt
3600,3.5,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g3.50_z-2.50_en0.00_APOGEE-RAW.txt
3600,3.5,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g3.50_z-2.00_en0.00_APOGEE-RAW.txt
3600,3.5,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g3.50_z-1.50_en0.00_APOGEE-RAW.txt
3600,3.5,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g3.50_z-1.00_en0.00_APOGEE-RAW.txt
3600,3.5,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g3.50_z-0.50_en0.00_APOGEE-RAW.txt
3600,3.5,0.0,0.0,MARCS_APOGEE_DR15_t3600_g3.50_z0.00_en0.00_APOGEE-RAW.txt
3600,3.5,0.5,0.0,MARCS_APOGEE_DR15_t3600_g3.50_z0.50_en0.00_APOGEE-RAW.txt
3600,4.0,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g4.00_z-2.50_en0.00_APOGEE-RAW.txt
3600,4.0,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g4.00_z-2.00_en0.00_APOGEE-RAW.txt
3600,4.0,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g4.00_z-1.50_en0.00_APOGEE-RAW.txt
3600,4.0,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g4.00_z-1.00_en0.00_APOGEE-RAW.txt
3600,4.0,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g4.00_z-0.50_en0.00_APOGEE-RAW.txt
3600,4.0,0.0,0.0,MARCS_APOGEE_DR15_t3600_g4.00_z0.00_en0.00_APOGEE-RAW.txt
3600,4.0,0.5,0.0,MARCS_APOGEE_DR15_t3600_g4.00_z0.50_en0.00_APOGEE-RAW.txt
3600,4.5,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g4.50_z-2.50_en0.00_APOGEE-RAW.txt
3600,4.5,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g4.50_z-2.00_en0.00_APOGEE-RAW.txt
3600,4.5,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g4.50_z-1.50_en0.00_APOGEE-RAW.txt
3600,4.5,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g4.50_z-1.00_en0.00_APOGEE-RAW.txt
3600,4.5,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g4.50_z-0.50_en0.00_APOGEE-RAW.txt
3600,4.5,0.0,0.0,MARCS_APOGEE_DR15_t3600_g4.50_z0.00_en0.00_APOGEE-RAW.txt
3600,4.5,0.5,0.0,MARCS_APOGEE_DR15_t3600_g4.50_z0.50_en0.00_APOGEE-RAW.txt
3600,5.0,-2.5,0.0,MARCS_APOGEE_DR15_t3600_g5.00_z-2.50_en0.00_APOGEE-RAW.txt
3600,5.0,-2.0,0.0,MARCS_APOGEE_DR15_t3600_g5.00_z-2.00_en0.00_APOGEE-RAW.txt
3600,5.0,-1.5,0.0,MARCS_APOGEE_DR15_t3600_g5.00_z-1.50_en0.00_APOGEE-RAW.txt
3600,5.0,-1.0,0.0,MARCS_APOGEE_DR15_t3600_g5.00_z-1.00_en0.00_APOGEE-RAW.txt
3600,5.0,-0.5,0.0,MARCS_APOGEE_DR15_t3600_g5.00_z-0.50_en0.00_APOGEE-RAW.txt
3600,5.0,0.0,0.0,MARCS_APOGEE_DR15_t3600_g5.00_z0.00_en0.00_APOGEE-RAW.txt
3600,5.0,0.5,0.0,MARCS_APOGEE_DR15_t3600_g5.00_z0.50_en0.00_APOGEE-RAW.txt
3700,-0.5,-2.5,0.0,MARCS_APOGEE_DR15_t3700_g-0.50_z-2.50_en0.00_APOGEE-RAW.txt
3700,-0.5,-2.0,0.0,MARCS_APOGEE_DR15_t3700_g-0.50_z-2.00_en0.00_APOGEE-RAW.txt
3700,-0.5,-1.5,0.0,MARCS_APOGEE_DR15_t3700_g-0.50_z-1.50_en0.00_APOGEE-RAW.txt
3700,-0.5,-1.0,0.0,MARCS_APOGEE_DR15_t3700_g-0.50_z-1.00_en0.00_APOGEE-RAW.txt
3700,-0.5,-0.5,0.0,MARCS_APOGEE_DR15_t3700_g-0.50_z-0.50_en0.00_APOGEE-RAW.txt
3700,-0.5,0.0,0.0,MARCS_APOGEE_DR15_t3700_g-0.50_z0.00_en0.00_APOGEE-RAW.txt
3700,-0.5,0.5,0.0,MARCS_APOGEE_DR15_t3700_g-0.50_z0.50_en0.00_APOGEE-RAW.txt
3700,0.0,-2.5,0.0,MARCS_APOGEE_DR15_t3700_g0.00_z-2.50_en0.00_APOGEE-RAW.txt
3700,0.0,-2.0,0.0,MARCS_APOGEE_DR15_t3700_g0.00_z-2.00_en0.00_APOGEE-RAW.txt
3700,0.0,-1.5,0.0,MARCS_APOGEE_DR15_t3700_g0.00_z-1.50_en0.00_APOGEE-RAW.txt
3700,0.0,-1.0,0.0,MARCS_APOGEE_DR15_t3700_g0.00_z-1.00_en0.00_APOGEE-RAW.txt
3700,0.0,-0.5,0.0,MARCS_APOGEE_DR15_t3700_g0.00_z-0.50_en0.00_APOGEE-RAW.txt
3700,0.0,0.0,0.0,MARCS_APOGEE_DR15_t3700_g0.00_z0.00_en0.00_APOGEE-RAW.txt
